transition_id,transition_date,from_sku,to_sku,from_package_size,to_package_size,worker_skill,crew_size,days_since_last_clean,equipment_condition,shift,day_of_week,setup_time,labor_cost,material_loss,wash_cost,packaging_time,downtime,sequence_violation_ref
TR-0649,2026-04-20,SKU-GOLD-001,SKU-ORANGE-001,18L,4L,0.3,2,7,0.3,day,0,28.1,47771.95,3.2,42265.09,12.55,12.77,1
TR-0650,2026-04-21,SKU-ORANGE-001,SKU-YELLOW-001,1L,1L,0.9,4,2,0.7,night,1,19.05,64782.73,2.3,30750.22,7.93,8.66,0
TR-0651,2026-04-22,SKU-BLUE-001,SKU-GREEN-001,18L,18L,0.9,4,6,0.3,night,2,20.27,68908.48,2.34,32294.62,8.04,9.21,0
TR-0652,2026-04-23,SKU-YELLOW-001,SKU-PURPLE-001,4L,18L,0.3,3,7,0.7,night,3,29.69,75717.12,3.83,44291.08,12.7,13.5,0
TR-0653,2026-04-24,SKU-RED-001,SKU-PURPLE-001,1L,4L,0.9,5,4,0.3,day,4,22.69,96446.12,2.73,35382.26,12.06,10.32,0
TR-0654,2026-04-25,SKU-BLUE-001,SKU-BLACK-001,1L,1L,0.6,4,5,0.7,night,5,19.51,66329.84,2.37,31329.35,7.97,8.87,0
TR-0655,2026-04-26,SKU-RED-001,SKU-IVORY-001,18L,18L,0.3,4,7,1.0,night,6,23.76,80775.86,2.99,36736.95,8.36,10.8,0
TR-0656,2026-04-27,SKU-ORANGE-001,SKU-GRAY-001,1L,18L,0.3,2,0,0.7,day,0,19.01,32319.34,2.11,30696.3,11.73,8.64,0
TR-0657,2026-04-28,SKU-IVORY-001,SKU-BLACK-001,18L,18L,0.9,2,6,0.3,day,1,31.2,53048.32,4.25,46215.32,9.04,14.18,0
TR-0658,2026-04-29,SKU-RED-001,SKU-PURPLE-001,4L,18L,0.6,4,3,0.7,night,2,21.8,74134.0,2.63,34250.69,11.98,9.91,0
TR-0659,2026-04-30,SKU-IVORY-001,SKU-BLUE-001,1L,4L,0.6,5,5,0.3,night,3,30.53,129771.53,3.93,45362.06,12.78,13.88,0
TR-0660,2026-05-01,SKU-YELLOW-001,SKU-WHITE-001,4L,1L,0.3,2,6,0.3,day,4,24.32,41344.13,2.81,37452.82,12.21,11.05,0
TR-0661,2026-05-02,SKU-BLACK-001,SKU-BLUE-001,4L,4L,0.6,2,1,0.3,day,5,19.33,32857.32,2.35,31099.07,7.96,8.79,0
TR-0662,2026-05-03,SKU-GOLD-001,SKU-WHITE-001,18L,1L,0.3,5,2,1.0,day,6,27.8,118142.14,3.28,41879.46,12.53,12.64,1
TR-0663,2026-05-04,SKU-WHITE-001,SKU-YELLOW-001,4L,1L,0.3,5,4,0.7,night,0,22.19,94289.01,2.58,34736.28,12.02,10.08,0
TR-0664,2026-05-05,SKU-WHITE-001,SKU-ORANGE-001,1L,4L,0.9,5,6,0.7,day,1,25.66,109056.06,3.18,39158.5,12.33,11.66,0
TR-0665,2026-05-06,SKU-PURPLE-001,SKU-GRAY-001,18L,4L,0.6,5,1,1.0,day,2,22.81,96937.46,2.82,35529.4,12.07,10.37,0
TR-0666,2026-05-07,SKU-ORANGE-001,SKU-BLUE-001,4L,4L,0.3,2,0,0.3,night,3,21.34,36270.01,2.64,33654.02,8.14,9.7,0
TR-0667,2026-05-08,SKU-GOLD-001,SKU-RED-001,4L,18L,0.6,3,3,1.0,night,4,26.24,66900.17,3.11,39890.46,12.39,11.93,1
TR-0668,2026-05-09,SKU-GOLD-001,SKU-GREEN-001,4L,18L,0.3,4,7,0.3,day,5,30.22,102747.16,3.61,44961.51,12.75,13.74,1
TR-0669,2026-05-10,SKU-BLACK-001,SKU-ORANGE-001,18L,18L,0.9,2,6,1.0,night,6,24.2,41137.65,3.2,37298.24,8.4,11.0,0
TR-0670,2026-05-11,SKU-BLACK-001,SKU-PURPLE-001,1L,4L,0.9,3,6,1.0,night,0,20.83,53103.87,2.46,33004.6,11.89,9.47,0
TR-0671,2026-05-12,SKU-GRAY-001,SKU-WHITE-001,18L,18L,0.3,2,4,1.0,day,1,22.57,38367.08,2.87,35224.01,8.25,10.26,0
TR-0672,2026-05-13,SKU-GOLD-001,SKU-GREEN-001,1L,1L,0.6,2,3,0.7,day,2,25.08,42630.36,3.05,38415.78,8.48,11.4,1
TR-0673,2026-05-14,SKU-PURPLE-001,SKU-IVORY-001,18L,4L,0.6,5,5,0.7,day,3,29.59,125746.11,3.88,44156.59,12.69,13.45,1
TR-0674,2026-05-15,SKU-YELLOW-001,SKU-PURPLE-001,1L,18L,0.3,2,6,0.7,day,4,29.44,50046.95,3.8,43968.31,12.68,13.38,0
TR-0675,2026-04-01,SKU-BLACK-001,SKU-BLACK-001,1L,1L,0.9,2,5,0.3,night,2,13.39,22758.12,1.46,18538.16,7.42,6.09,0
TR-0676,2026-04-02,SKU-SILVER-001,SKU-IVORY-001,4L,18L,0.6,3,7,0.7,day,3,27.04,68956.54,3.04,40916.81,12.46,12.29,1
TR-0677,2026-04-03,SKU-BLACK-001,SKU-GOLD-001,18L,4L,0.6,2,1,1.0,night,4,31.61,53732.01,4.14,46727.18,12.87,14.37,0
TR-0678,2026-04-04,SKU-YELLOW-001,SKU-IVORY-001,4L,4L,0.9,3,4,0.3,day,5,18.48,47124.26,2.08,30020.13,7.88,8.4,0
TR-0679,2026-04-05,SKU-RED-001,SKU-GREEN-001,4L,4L,0.3,5,5,0.3,night,6,19.39,82400.38,2.18,31176.05,7.96,8.81,0
TR-0680,2026-04-06,SKU-ORANGE-001,SKU-GOLD-001,18L,18L,0.9,4,4,1.0,night,0,22.45,76321.99,2.58,35069.73,8.24,10.2,0
TR-0681,2026-04-07,SKU-SILVER-001,SKU-BLUE-001,1L,4L,0.9,4,5,0.7,day,1,31.32,106490.61,3.93,46362.79,12.85,14.24,1
TR-0682,2026-04-08,SKU-IVORY-001,SKU-RED-001,18L,4L,0.6,3,5,1.0,night,2,25.84,65885.25,3.22,39383.9,12.35,11.74,0
TR-0683,2026-04-09,SKU-GRAY-001,SKU-IVORY-001,1L,18L,0.3,3,5,1.0,night,3,23.49,59902.82,2.88,36398.02,12.14,10.68,0
TR-0684,2026-04-10,SKU-IVORY-001,SKU-IVORY-001,18L,1L,0.6,2,3,1.0,night,4,14.32,24350.2,1.56,19730.1,11.3,6.51,0
TR-0685,2026-04-11,SKU-BLACK-001,SKU-WHITE-001,1L,4L,0.6,5,3,0.3,night,5,34.62,147118.85,4.71,50556.98,13.15,15.73,1
TR-0686,2026-04-12,SKU-GOLD-001,SKU-PURPLE-001,18L,18L,0.9,4,4,0.7,night,6,27.79,94486.4,3.53,41869.24,8.73,12.63,1
TR-0687,2026-04-13,SKU-RED-001,SKU-BLACK-001,18L,18L,0.6,2,3,1.0,night,0,20.94,35596.03,2.73,33149.43,8.1,9.52,0
TR-0688,2026-04-14,SKU-GREEN-001,SKU-GOLD-001,1L,18L,0.6,2,1,0.7,day,1,26.76,45489.63,3.23,40556.41,12.43,12.16,0
TR-0689,2026-04-15,SKU-YELLOW-001,SKU-ORANGE-001,4L,1L,0.6,2,0,0.3,night,2,22.15,37650.1,2.64,34687.24,12.01,10.07,0
TR-0690,2026-04-16,SKU-IVORY-001,SKU-YELLOW-001,18L,1L,0.3,3,7,0.3,day,3,22.6,57637.52,2.53,35267.39,12.05,10.27,0
TR-0691,2026-04-17,SKU-YELLOW-001,SKU-GREEN-001,4L,18L,0.3,3,5,0.7,night,4,25.73,65599.14,3.21,39241.1,12.34,11.69,0
TR-0692,2026-04-18,SKU-BLACK-001,SKU-ORANGE-001,4L,4L,0.6,2,2,0.7,day,5,24.25,41224.97,3.2,37363.61,8.4,11.02,0
TR-0693,2026-04-19,SKU-GREEN-001,SKU-SILVER-001,1L,1L,0.3,4,5,0.7,night,6,27.3,92804.47,3.36,41239.64,8.68,12.41,0
TR-0694,2026-04-20,SKU-GRAY-001,SKU-WHITE-001,4L,4L,0.6,4,6,0.3,night,0,24.45,83122.89,3.08,37615.52,8.42,11.11,0
TR-0695,2026-04-21,SKU-YELLOW-001,SKU-SILVER-001,18L,4L,0.9,5,3,1.0,night,1,23.51,99925.24,2.59,36424.14,12.14,10.69,0
TR-0696,2026-04-22,SKU-GREEN-001,SKU-YELLOW-001,1L,4L,0.9,3,4,0.7,night,2,25.11,64036.1,3.14,38460.97,12.28,11.41,0
TR-0697,2026-04-23,SKU-GREEN-001,SKU-BLACK-001,1L,1L,0.6,5,4,0.7,day,3,22.2,94369.53,2.8,34760.39,8.22,10.09,0
TR-0698,2026-04-24,SKU-BLUE-001,SKU-PURPLE-001,4L,18L,0.3,2,7,0.7,night,4,20.82,35396.33,2.33,32999.92,11.89,9.46,0
TR-0699,2026-04-25,SKU-GRAY-001,SKU-IVORY-001,18L,4L,0.3,2,6,0.3,day,5,25.82,43899.35,3.14,39365.83,12.35,11.74,0
TR-0700,2026-04-26,SKU-ORANGE-001,SKU-SILVER-001,18L,1L,0.9,2,6,1.0,day,6,25.72,43729.03,3.01,39238.31,12.34,11.69,0
TR-0701,2026-04-27,SKU-PURPLE-001,SKU-WHITE-001,18L,18L,0.3,3,1,1.0,day,0,26.95,68725.36,3.68,40801.43,8.65,12.25,1
TR-0702,2026-04-28,SKU-PURPLE-001,SKU-WHITE-001,1L,18L,0.6,5,4,1.0,night,1,29.76,126466.21,3.99,44372.23,12.71,13.53,1
TR-0703,2026-04-29,SKU-YELLOW-001,SKU-SILVER-001,18L,18L,0.3,3,4,0.7,night,2,22.68,57822.48,2.5,35359.71,8.26,10.31,0
TR-0704,2026-04-30,SKU-YELLOW-001,SKU-ORANGE-001,18L,1L,0.9,4,1,0.3,night,3,22.14,75265.13,2.64,34674.11,12.01,10.06,0
TR-0705,2026-05-01,SKU-ORANGE-001,SKU-YELLOW-001,1L,18L,0.6,2,5,0.7,night,4,22.5,38243.16,2.68,35131.24,12.05,10.23,0
TR-0706,2026-05-02,SKU-WHITE-001,SKU-GREEN-001,18L,1L,0.6,3,0,1.0,day,5,25.72,65591.67,3.36,39237.38,12.34,11.69,0
TR-0707,2026-05-03,SKU-GREEN-001,SKU-GOLD-001,1L,1L,0.9,4,4,1.0,day,6,23.88,81207.49,2.92,36898.52,8.37,10.86,0
TR-0708,2026-05-04,SKU-RED-001,SKU-GREEN-001,4L,4L,0.3,4,3,0.7,night,0,17.35,58980.26,1.96,28578.17,7.78,7.89,0
TR-0709,2026-05-05,SKU-BLUE-001,SKU-RED-001,1L,1L,0.9,3,6,1.0,day,1,18.97,48367.36,2.27,30640.57,7.92,8.62,0
TR-0710,2026-05-06,SKU-SILVER-001,SKU-GREEN-001,4L,18L,0.3,3,5,0.7,night,2,29.47,75153.3,3.59,44009.67,12.68,13.4,1
TR-0711,2026-05-07,SKU-RED-001,SKU-WHITE-001,1L,4L,0.9,3,5,0.7,day,3,27.65,70504.42,3.51,41689.37,12.51,12.57,0
TR-0712,2026-05-08,SKU-ORANGE-001,SKU-GREEN-001,18L,18L,0.3,3,7,1.0,day,4,19.49,49689.04,2.3,31300.23,7.97,8.86,0
TR-0713,2026-05-09,SKU-IVORY-001,SKU-GREEN-001,18L,18L,0.3,5,4,1.0,day,5,23.18,98519.75,3.0,36003.24,8.31,10.54,0
TR-0714,2026-05-10,SKU-GRAY-001,SKU-GREEN-001,1L,18L,0.3,4,4,1.0,day,6,21.24,72217.4,2.46,33533.25,11.93,9.65,0
TR-0715,2026-05-11,SKU-BLUE-001,SKU-PURPLE-001,1L,4L,0.9,2,7,0.3,day,0,21.41,36402.31,2.39,33753.07,11.95,9.73,0
TR-0716,2026-05-12,SKU-IVORY-001,SKU-WHITE-001,4L,4L,0.3,2,0,1.0,night,1,12.03,20454.1,1.4,16813.23,7.29,5.47,0
TR-0717,2026-05-13,SKU-PURPLE-001,SKU-GRAY-001,4L,18L,0.9,5,4,0.7,day,2,24.16,102676.43,2.97,37248.02,12.2,10.98,0
TR-0718,2026-05-14,SKU-GOLD-001,SKU-BLUE-001,18L,1L,0.9,4,2,0.7,night,3,29.07,98825.28,3.62,43493.42,12.64,13.21,1
TR-0719,2026-05-15,SKU-RED-001,SKU-GREEN-001,4L,18L,0.3,4,6,1.0,night,4,20.89,71027.38,2.35,33087.79,11.9,9.5,0
TR-0720,2026-04-01,SKU-SILVER-001,SKU-YELLOW-001,18L,18L,0.6,2,3,1.0,day,2,21.14,35931.45,2.33,33400.55,8.12,9.61,1
TR-0721,2026-04-02,SKU-GRAY-001,SKU-BLACK-001,18L,4L,0.9,4,4,1.0,day,3,26.54,90246.15,3.42,40281.98,12.41,12.06,0
TR-0722,2026-04-03,SKU-ORANGE-001,SKU-SILVER-001,4L,18L,0.6,3,2,1.0,night,4,24.96,63640.19,2.92,38263.38,12.27,11.34,0
TR-0723,2026-04-04,SKU-BLACK-001,SKU-SILVER-001,4L,1L,0.9,3,4,0.7,day,5,34.73,88549.9,4.54,50696.03,13.16,15.78,1
TR-0724,2026-04-05,SKU-IVORY-001,SKU-YELLOW-001,1L,4L,0.6,3,0,1.0,day,6,18.22,46458.11,2.05,29687.65,11.66,8.28,0
TR-0725,2026-04-06,SKU-IVORY-001,SKU-IVORY-001,18L,1L,0.3,5,1,1.0,night,0,13.88,58993.75,1.51,19166.58,11.26,6.31,0
TR-0726,2026-04-07,SKU-SILVER-001,SKU-IVORY-001,4L,18L,0.9,3,5,0.7,night,1,26.13,66622.4,2.94,39751.82,12.38,11.88,1
TR-0727,2026-04-08,SKU-ORANGE-001,SKU-BLUE-001,1L,4L,0.6,2,3,0.7,night,2,23.83,40504.44,2.91,36824.18,12.17,10.83,0
TR-0728,2026-04-09,SKU-GOLD-001,SKU-BLUE-001,4L,18L,0.6,2,5,1.0,day,3,30.17,51292.27,3.74,44900.63,12.74,13.71,1
TR-0729,2026-04-10,SKU-PURPLE-001,SKU-BLACK-001,4L,18L,0.9,5,7,0.3,night,4,23.15,98393.75,2.71,35965.51,12.1,10.52,0
TR-0730,2026-04-11,SKU-ORANGE-001,SKU-IVORY-001,1L,1L,0.3,5,5,0.7,night,5,22.04,93652.06,2.69,34545.54,8.2,10.02,0
TR-0731,2026-04-12,SKU-BLUE-001,SKU-SILVER-001,18L,4L,0.6,3,1,1.0,day,6,29.85,76106.9,3.77,44485.62,12.71,13.57,1
TR-0732,2026-04-13,SKU-GRAY-001,SKU-WHITE-001,4L,18L,0.9,2,1,1.0,day,0,23.23,39497.64,2.95,36070.43,12.11,10.56,0
TR-0733,2026-04-14,SKU-GRAY-001,SKU-SILVER-001,18L,4L,0.9,5,0,0.7,night,1,25.96,110339.75,3.07,39542.92,12.36,11.8,0
TR-0734,2026-04-15,SKU-IVORY-001,SKU-BLACK-001,4L,1L,0.3,2,7,0.3,night,2,34.36,58414.75,4.59,50232.96,13.12,15.62,0
TR-0735,2026-04-16,SKU-RED-001,SKU-PURPLE-001,18L,1L,0.3,3,4,0.3,night,3,24.34,62073.54,2.91,37481.44,12.21,11.06,0
TR-0736,2026-04-17,SKU-RED-001,SKU-SILVER-001,18L,4L,0.9,2,6,1.0,night,4,28.2,47932.01,3.39,42384.92,12.56,12.82,0
TR-0737,2026-04-18,SKU-RED-001,SKU-RED-001,4L,4L,0.3,2,0,1.0,day,5,10.18,17298.65,1.11,14450.86,7.13,4.63,0
TR-0738,2026-04-19,SKU-GOLD-001,SKU-PURPLE-001,18L,18L,0.6,4,3,0.3,night,6,28.74,97699.96,3.63,43072.18,8.81,13.06,1
TR-0739,2026-04-20,SKU-RED-001,SKU-RED-001,4L,4L,0.3,3,1,0.7,day,0,11.75,29964.4,1.28,16455.5,7.27,5.34,0
TR-0740,2026-04-21,SKU-IVORY-001,SKU-ORANGE-001,18L,4L,0.6,3,0,1.0,night,1,21.5,54819.79,2.63,33861.04,11.95,9.77,0
TR-0741,2026-04-22,SKU-IVORY-001,SKU-GREEN-001,4L,1L,0.9,4,6,0.3,day,2,27.63,93925.38,3.48,41659.23,12.51,12.56,0
TR-0742,2026-04-23,SKU-SILVER-001,SKU-YELLOW-001,1L,1L,0.6,5,5,0.3,night,3,23.23,98734.43,2.56,36067.53,8.31,10.56,1
TR-0743,2026-04-24,SKU-SILVER-001,SKU-SILVER-001,18L,4L,0.9,3,1,0.7,day,4,14.06,35850.5,1.53,19393.3,11.28,6.39,0
TR-0744,2026-04-25,SKU-BLACK-001,SKU-BLACK-001,1L,4L,0.9,4,3,0.7,day,5,14.36,48813.69,1.57,19772.5,11.31,6.53,0
TR-0745,2026-04-26,SKU-ORANGE-001,SKU-WHITE-001,1L,4L,0.6,3,5,0.3,day,6,26.53,67658.34,3.27,40268.87,12.41,12.06,0
TR-0746,2026-04-27,SKU-GOLD-001,SKU-GRAY-001,1L,1L,0.3,4,2,0.3,night,0,25.05,85153.93,2.9,38375.8,8.48,11.38,1
TR-0747,2026-04-28,SKU-IVORY-001,SKU-GREEN-001,1L,4L,0.9,2,7,1.0,day,1,26.31,44719.41,3.34,39979.77,12.39,11.96,0
TR-0748,2026-04-29,SKU-BLUE-001,SKU-BLUE-001,1L,18L,0.3,3,5,0.7,day,2,16.26,41466.78,1.77,22196.43,11.48,7.39,0
TR-0749,2026-04-30,SKU-BLUE-001,SKU-BLACK-001,4L,18L,0.6,2,1,0.3,night,3,22.21,37749.56,2.67,34761.7,12.02,10.09,0
TR-0750,2026-05-01,SKU-PURPLE-001,SKU-SILVER-001,1L,4L,0.6,4,2,0.7,day,4,31.76,107980.75,4.03,46920.6,12.89,14.44,1
TR-0751,2026-05-02,SKU-SILVER-001,SKU-GREEN-001,18L,1L,0.3,2,0,0.3,night,5,29.22,49669.79,3.57,43685.94,12.66,13.28,1
TR-0752,2026-05-03,SKU-SILVER-001,SKU-GOLD-001,18L,18L,0.9,2,1,0.3,day,6,16.84,28620.92,1.9,27927.42,7.73,7.65,0
TR-0753,2026-05-04,SKU-GRAY-001,SKU-PURPLE-001,4L,1L,0.9,5,7,0.7,day,0,24.87,105690.23,3.05,38150.55,12.26,11.3,0
TR-0754,2026-05-05,SKU-GOLD-001,SKU-IVORY-001,1L,1L,0.6,5,5,0.7,day,1,24.71,105033.63,2.85,37953.92,8.45,11.23,1
TR-0755,2026-05-06,SKU-GOLD-001,SKU-SILVER-001,4L,4L,0.9,3,0,1.0,night,2,14.69,37462.91,1.67,25198.07,7.54,6.68,0
TR-0756,2026-05-07,SKU-YELLOW-001,SKU-WHITE-001,4L,4L,0.9,5,5,0.7,day,3,19.07,81049.23,2.24,30771.43,7.93,8.67,0
TR-0757,2026-05-08,SKU-BLACK-001,SKU-GREEN-001,18L,1L,0.6,5,0,0.3,night,4,24.3,103258.61,3.03,37422.36,12.21,11.04,0
TR-0758,2026-05-09,SKU-GOLD-001,SKU-IVORY-001,1L,4L,0.3,5,3,0.3,day,5,28.81,122429.48,3.3,43163.37,12.62,13.09,1
TR-0759,2026-05-10,SKU-SILVER-001,SKU-BLACK-001,1L,18L,0.6,2,0,0.3,night,6,34.84,59234.95,4.56,50847.02,13.17,15.84,1
TR-0760,2026-05-11,SKU-GRAY-001,SKU-YELLOW-001,18L,4L,0.9,4,4,0.3,day,0,23.08,78472.14,2.77,35874.6,12.1,10.49,0
TR-0761,2026-05-12,SKU-WHITE-001,SKU-YELLOW-001,4L,1L,0.6,2,2,1.0,night,1,20.34,34578.84,2.37,32387.9,11.85,9.25,0
TR-0762,2026-05-13,SKU-ORANGE-001,SKU-YELLOW-001,18L,1L,0.6,2,7,0.3,night,2,24.72,42023.51,2.92,37961.45,12.25,11.24,0
TR-0763,2026-05-14,SKU-IVORY-001,SKU-GREEN-001,4L,1L,0.9,2,3,0.3,night,3,26.64,45286.95,3.37,40404.67,12.42,12.11,0
TR-0764,2026-05-15,SKU-BLUE-001,SKU-SILVER-001,18L,1L,0.3,4,6,1.0,night,4,32.16,109338.39,4.02,47428.81,12.92,14.62,1
TR-0765,2026-04-01,SKU-WHITE-001,SKU-BLUE-001,18L,4L,0.6,5,5,0.7,night,2,30.56,129897.17,4.02,45399.69,12.78,13.89,0
TR-0766,2026-04-02,SKU-SILVER-001,SKU-GREEN-001,4L,18L,0.6,5,5,1.0,day,3,28.21,119901.39,3.46,42406.3,12.56,12.82,1
TR-0767,2026-04-03,SKU-ORANGE-001,SKU-SILVER-001,18L,1L,0.3,3,1,0.3,night,4,27.41,69885.38,3.19,41380.4,12.49,12.46,0
TR-0768,2026-04-04,SKU-YELLOW-001,SKU-BLACK-001,18L,1L,0.3,4,4,0.7,night,5,31.27,106331.76,4.19,46303.33,12.84,14.22,0
TR-0769,2026-04-05,SKU-GRAY-001,SKU-BLUE-001,18L,18L,0.6,4,7,0.3,day,6,23.76,80769.04,2.87,36734.4,8.36,10.8,0
TR-0770,2026-04-06,SKU-YELLOW-001,SKU-SILVER-001,1L,18L,0.3,2,7,0.3,day,0,27.38,46550.61,3.01,41350.72,12.49,12.45,0
TR-0771,2026-04-07,SKU-GREEN-001,SKU-GOLD-001,18L,1L,0.9,4,6,1.0,day,1,27.89,94812.39,3.35,41991.27,12.54,12.68,0
TR-0772,2026-04-08,SKU-WHITE-001,SKU-SILVER-001,18L,4L,0.9,5,1,0.7,day,2,26.49,112572.47,3.07,40211.54,12.41,12.04,0
TR-0773,2026-04-09,SKU-GOLD-001,SKU-GREEN-001,18L,4L,0.9,2,2,0.7,day,3,27.09,46047.15,3.27,40973.8,12.46,12.31,1
TR-0774,2026-04-10,SKU-ORANGE-001,SKU-ORANGE-001,18L,4L,0.3,3,3,1.0,night,4,14.57,37149.79,1.59,20041.78,11.32,6.62,0
TR-0775,2026-04-11,SKU-WHITE-001,SKU-GRAY-001,1L,1L,0.9,4,1,0.3,day,5,22.39,76109.49,2.85,34990.18,8.24,10.18,0
TR-0776,2026-04-12,SKU-ORANGE-001,SKU-RED-001,4L,4L,0.6,3,3,0.7,day,6,18.03,45980.66,2.08,29449.35,7.84,8.2,0
TR-0777,2026-04-13,SKU-GRAY-001,SKU-GOLD-001,18L,1L,0.6,5,7,0.7,day,0,28.16,119658.86,3.24,42333.67,12.56,12.8,0
TR-0778,2026-04-14,SKU-GREEN-001,SKU-YELLOW-001,4L,4L,0.3,5,6,0.7,night,1,23.43,99573.79,2.96,36318.89,8.33,10.65,0
TR-0779,2026-04-15,SKU-IVORY-001,SKU-GREEN-001,4L,1L,0.9,5,5,1.0,day,2,25.49,108350.11,3.25,38947.09,12.32,11.59,0
TR-0780,2026-04-16,SKU-ORANGE-001,SKU-BLUE-001,18L,18L,0.3,2,6,0.7,night,3,22.55,38333.75,2.77,35199.07,8.25,10.25,0
TR-0781,2026-04-17,SKU-SILVER-001,SKU-BLUE-001,1L,4L,0.3,2,7,0.3,day,4,34.36,58419.73,4.26,50236.7,13.12,15.62,1
TR-0782,2026-04-18,SKU-GRAY-001,SKU-GOLD-001,18L,4L,0.6,5,2,0.3,night,5,27.32,116093.9,3.15,41266.09,12.48,12.42,0
TR-0783,2026-04-19,SKU-GRAY-001,SKU-GRAY-001,1L,1L,0.6,5,7,0.3,night,6,14.33,60898.93,1.56,19737.11,7.5,6.51,0
TR-0784,2026-04-20,SKU-IVORY-001,SKU-GREEN-001,1L,4L,0.6,2,0,1.0,day,0,24.0,40801.21,3.08,37046.36,12.18,10.91,0
TR-0785,2026-04-21,SKU-GREEN-001,SKU-IVORY-001,1L,18L,0.9,2,5,0.3,night,1,27.75,47171.64,3.49,41815.67,12.52,12.61,0
TR-0786,2026-04-22,SKU-RED-001,SKU-GREEN-001,4L,1L,0.9,2,3,0.7,night,2,19.41,32989.7,2.18,31198.17,11.76,8.82,0
TR-0787,2026-04-23,SKU-ORANGE-001,SKU-BLUE-001,4L,18L,0.6,3,7,1.0,day,3,24.65,62855.8,3.0,37871.88,12.24,11.2,0
TR-0788,2026-04-24,SKU-GREEN-001,SKU-GREEN-001,1L,1L,0.9,5,0,0.7,day,4,10.97,46628.4,1.2,15463.58,7.2,4.99,0
TR-0789,2026-04-25,SKU-GOLD-001,SKU-WHITE-001,18L,1L,0.6,4,4,0.3,night,5,30.05,102179.53,3.52,44749.02,12.73,13.66,1
TR-0790,2026-04-26,SKU-BLACK-001,SKU-BLUE-001,18L,18L,0.6,3,2,0.3,night,6,20.05,51126.47,2.43,32017.67,8.02,9.11,0
TR-0791,2026-04-27,SKU-RED-001,SKU-IVORY-001,4L,1L,0.3,2,4,0.3,night,0,27.48,46722.99,3.4,41479.78,12.5,12.49,0
TR-0792,2026-04-28,SKU-BLACK-001,SKU-BLACK-001,18L,4L,0.9,2,2,0.3,day,1,15.13,25724.64,1.65,20759.09,11.38,6.88,0
TR-0793,2026-04-29,SKU-GREEN-001,SKU-IVORY-001,1L,18L,0.9,4,2,1.0,night,2,24.86,84531.05,3.18,38142.64,12.26,11.3,0
TR-0794,2026-04-30,SKU-SILVER-001,SKU-GREEN-001,18L,18L,0.9,4,4,1.0,day,3,25.06,85199.3,3.11,38392.78,8.48,11.39,1
TR-0795,2026-05-01,SKU-GOLD-001,SKU-WHITE-001,18L,4L,0.3,5,5,0.7,night,4,29.75,126417.88,3.49,44357.76,12.7,13.52,1
TR-0796,2026-05-02,SKU-PURPLE-001,SKU-IVORY-001,4L,18L,0.6,3,4,0.7,night,5,29.31,74735.94,3.85,43801.36,12.66,13.32,1
TR-0797,2026-05-03,SKU-IVORY-001,SKU-IVORY-001,1L,18L,0.3,2,1,1.0,day,6,13.33,22663.16,1.45,18467.07,11.21,6.06,0
TR-0798,2026-05-04,SKU-PURPLE-001,SKU-GRAY-001,4L,4L,0.6,4,6,0.3,night,0,23.55,80074.21,2.9,36474.3,8.34,10.71,0
TR-0799,2026-05-05,SKU-RED-001,SKU-GRAY-001,4L,18L,0.6,4,0,0.3,night,1,20.46,69562.09,2.31,32539.28,11.86,9.3,0
TR-0800,2026-05-06,SKU-SILVER-001,SKU-BLUE-001,1L,4L,0.3,3,2,0.7,day,2,30.94,78884.93,3.89,45872.16,12.81,14.06,1
TR-0801,2026-05-07,SKU-IVORY-001,SKU-SILVER-001,18L,1L,0.3,5,0,0.7,night,3,25.61,108852.32,2.88,39097.49,12.33,11.64,0
TR-0802,2026-05-08,SKU-GRAY-001,SKU-RED-001,18L,18L,0.3,4,1,0.3,day,4,19.02,64674.41,2.15,30709.67,7.93,8.65,0
TR-0803,2026-05-09,SKU-BLACK-001,SKU-WHITE-001,1L,4L,0.6,3,0,0.7,night,5,32.68,83336.02,4.5,48093.73,12.97,14.85,1
TR-0804,2026-05-10,SKU-ORANGE-001,SKU-BLACK-001,18L,1L,0.3,4,6,1.0,day,6,27.31,92848.35,3.53,41256.07,12.48,12.41,0
TR-0805,2026-05-11,SKU-GREEN-001,SKU-GRAY-001,4L,1L,0.3,4,7,1.0,day,0,22.49,76479.82,2.6,35128.81,12.04,10.22,0
TR-0806,2026-05-12,SKU-RED-001,SKU-ORANGE-001,18L,18L,0.9,3,2,0.7,night,1,16.92,43133.91,1.96,28028.51,7.74,7.69,0
TR-0807,2026-05-13,SKU-GREEN-001,SKU-RED-001,4L,18L,0.6,2,2,1.0,night,2,18.39,31269.59,2.07,29910.39,11.67,8.36,0
TR-0808,2026-05-14,SKU-BLACK-001,SKU-WHITE-001,1L,18L,0.6,2,1,1.0,night,3,32.37,55028.55,4.46,47697.85,12.94,14.71,1
TR-0809,2026-05-15,SKU-BLACK-001,SKU-ORANGE-001,1L,4L,0.6,2,4,1.0,night,4,26.75,45470.89,3.47,40542.38,12.43,12.16,0
TR-0810,2026-04-01,SKU-GRAY-001,SKU-ORANGE-001,18L,18L,0.9,4,7,1.0,night,2,17.11,58181.63,1.9,28279.22,7.76,7.78,0
TR-0811,2026-04-02,SKU-GOLD-001,SKU-YELLOW-001,4L,18L,0.3,3,6,0.3,day,3,27.94,71238.13,3.14,42055.57,12.54,12.7,1
