transition_id,transition_date,from_sku,to_sku,from_package_size,to_package_size,worker_skill,crew_size,days_since_last_clean,equipment_condition,shift,day_of_week,setup_time,labor_cost,material_loss,wash_cost,packaging_time,downtime,sequence_violation_ref
TR-0806,2026-04-11,SKU-GREEN-001,SKU-DGRAY-001,4L,4L,0.6,3,3,0.3,night,5,12.64,53674.63,1.7948,44053.7,3.39,12.75,0
TR-0808,2026-04-30,SKU-GREEN-001,SKU-DGRAY-001,1L,18L,0.6,5,1,0.3,night,3,14.12,65928.89,1.8422,46225.95,13.37,12.53,0
TR-0809,2026-04-22,SKU-GREEN-001,SKU-DGRAY-001,1L,1L,0.6,5,7,0.7,day,2,8.58,45192.89,1.7983,47329.05,4.26,10.32,0
TR-0810,2026-03-27,SKU-GREEN-001,SKU-DGRAY-001,18L,4L,0.9,2,3,0.3,day,4,10.16,25293.83,2.4495,48786.49,14.07,14.82,0
TR-0811,2026-03-22,SKU-GREEN-001,SKU-BLACK-001,1L,1L,0.3,4,1,0.3,night,6,26.46,99408.22,2.4546,58991.2,4.32,18.82,0
TR-0814,2026-04-04,SKU-GREEN-001,SKU-BLACK-001,18L,1L,0.9,5,1,1.0,night,5,5.24,46642.23,0.8657,17327.65,14.11,6.63,0
TR-0815,2026-04-17,SKU-GREEN-001,SKU-BLACK-001,4L,1L,0.6,2,1,0.7,night,4,5.46,64517.66,1.9135,40451.73,17.33,11.45,0
TR-0816,2026-02-09,SKU-GREEN-001,SKU-BLACK-001,18L,4L,0.9,2,7,0.3,day,0,10.8,33760.37,3.3617,91416.68,13.88,16.19,0
TR-0817,2026-04-11,SKU-GREEN-001,SKU-BLACK-001,18L,1L,0.3,3,7,1.0,day,5,11.75,86718.65,0.8093,35003.43,16.81,3.54,0
TR-0818,2025-11-16,SKU-GREEN-001,SKU-BLACK-001,4L,1L,0.6,4,1,0.3,night,6,17.29,74748.36,2.9087,55509.36,15.65,20.09,0
TR-0819,2026-03-06,SKU-GREEN-001,SKU-BLACK-001,4L,1L,0.9,3,3,0.7,night,4,2.07,50213.94,1.9544,44240.4,17.45,13.1,0
TR-0820,2026-02-05,SKU-GREEN-001,SKU-BLACK-001,1L,1L,0.9,2,1,0.3,night,3,13.55,53955.99,2.8489,59982.85,3.29,15.86,0
TR-0822,2026-03-25,SKU-GREEN-001,SKU-METAL-001,4L,1L,0.9,3,3,1.0,night,2,1.09,32239.52,1.0754,23415.52,19.58,5.69,0
TR-0823,2025-12-13,SKU-GREEN-001,SKU-METAL-001,4L,18L,0.3,4,7,0.3,day,5,7.83,79631.54,1.7764,81852.69,15.28,16.79,0
TR-0824,2026-02-26,SKU-GREEN-001,SKU-METAL-001,1L,1L,0.6,3,0,0.7,day,3,7.91,52706.95,1.3496,32897.78,6.79,9.04,0
TR-0825,2026-01-18,SKU-GREEN-001,SKU-METAL-001,1L,4L,0.6,3,0,1.0,day,6,6.35,54884.72,0.9878,20505.14,16.7,7.54,0
TR-0826,2026-04-15,SKU-GREEN-001,SKU-METAL-001,4L,1L,0.9,4,7,0.3,day,2,10.76,37456.49,2.4357,78996.94,14.17,15.21,0
TR-0827,2026-03-02,SKU-GREEN-001,SKU-METAL-001,18L,1L,0.3,3,7,0.7,night,0,9.27,84872.39,1.3784,55444.68,13.58,11.53,0
TR-0828,2026-03-02,SKU-GREEN-001,SKU-METAL-001,1L,18L,0.6,2,1,0.3,night,0,11.49,49337.48,1.6308,45358.56,15.74,13.0,0
TR-0830,2025-12-16,SKU-GREEN-001,SKU-METAL-001,18L,18L,0.3,5,3,1.0,day,1,8.82,73572.18,0.8004,22968.04,4.89,10.31,0
TR-0832,2026-04-05,SKU-GREEN-001,SKU-SPECIAL-001,4L,4L,0.6,2,0,0.7,day,6,2.7,43626.56,0.52,22291.13,5.49,8.29,0
TR-0833,2025-12-01,SKU-GREEN-001,SKU-SPECIAL-001,1L,4L,0.3,4,0,1.0,night,0,6.76,67893.48,0.3639,15338.0,17.02,1.81,0
TR-0834,2026-01-21,SKU-GREEN-001,SKU-SPECIAL-001,18L,1L,0.9,4,0,1.0,night,2,0.0,39352.08,0.474,19402.73,15.08,3.99,0
TR-0836,2026-02-27,SKU-GREEN-001,SKU-SPECIAL-001,1L,18L,0.3,2,1,0.7,day,4,8.95,61570.39,0.9846,20867.22,17.8,10.53,0
TR-0837,2026-01-03,SKU-GREEN-001,SKU-SPECIAL-001,1L,4L,0.3,3,3,0.3,night,5,12.69,73426.05,1.3017,50457.49,15.19,15.36,0
TR-0838,2025-12-22,SKU-GREEN-001,SKU-SPECIAL-001,1L,1L,0.9,5,3,0.3,night,0,4.85,35863.77,0.7386,57222.14,6.46,11.4,0
TR-0839,2025-12-14,SKU-GREEN-001,SKU-SPECIAL-001,1L,18L,0.6,3,1,1.0,night,6,0.47,53313.76,0.204,24419.51,14.26,2.87,0
TR-0840,2026-01-08,SKU-GREEN-001,SKU-SPECIAL-001,1L,4L,0.6,3,7,0.7,day,3,9.49,38827.7,0.45,39964.22,13.27,9.32,0
TR-0842,2026-01-31,SKU-BROWN-001,SKU-WHITE-001,1L,4L,0.3,2,7,1.0,night,5,9.6,117598.12,1.5026,48145.16,15.13,12.8,1
TR-0843,2026-04-03,SKU-BROWN-001,SKU-WHITE-001,1L,4L,0.6,2,1,1.0,day,4,5.53,85159.97,1.7534,40395.85,17.36,10.03,1
TR-0844,2026-01-16,SKU-BROWN-001,SKU-WHITE-001,18L,18L,0.9,3,1,0.3,night,4,18.72,71306.81,5.3464,98177.74,6.16,27.83,1
TR-0846,2026-02-04,SKU-BROWN-001,SKU-WHITE-001,1L,1L,0.3,5,7,1.0,day,2,17.25,109325.01,1.4304,48547.38,5.07,8.71,1
TR-0847,2025-12-03,SKU-BROWN-001,SKU-WHITE-001,1L,18L,0.6,4,3,1.0,night,2,7.04,82200.18,2.2064,38128.39,15.46,9.51,1
TR-0848,2026-04-05,SKU-BROWN-001,SKU-WHITE-001,1L,1L,0.6,4,0,1.0,night,6,13.79,92348.49,1.9877,29917.97,5.52,11.68,1
TR-0849,2026-01-26,SKU-BROWN-001,SKU-WHITE-001,1L,1L,0.3,4,3,0.7,night,0,30.91,114465.47,3.3047,75650.3,3.44,13.35,1
TR-0851,2026-02-11,SKU-BROWN-001,SKU-IVORY-001,4L,1L,0.6,4,0,1.0,night,2,3.77,79154.07,1.0379,28687.13,15.96,8.23,1
TR-0852,2025-12-16,SKU-BROWN-001,SKU-IVORY-001,18L,4L,0.6,2,1,0.3,night,1,29.21,82326.39,4.7604,83028.99,11.95,20.43,1
TR-0853,2026-02-20,SKU-BROWN-001,SKU-IVORY-001,1L,1L,0.3,5,7,0.7,day,4,24.5,95893.88,3.0722,73739.69,3.94,18.24,1
TR-0854,2026-03-19,SKU-BROWN-001,SKU-IVORY-001,1L,1L,0.6,2,7,0.7,night,3,13.1,81436.57,2.864,73548.55,4.89,13.19,1
TR-0855,2025-11-22,SKU-BROWN-001,SKU-IVORY-001,4L,1L,0.3,5,7,0.7,night,5,25.51,110954.04,3.3603,77279.55,16.65,11.9,1
TR-0856,2026-03-15,SKU-BROWN-001,SKU-IVORY-001,4L,1L,0.6,4,0,0.3,day,6,18.55,88125.94,4.7264,88666.86,14.99,21.0,1
TR-0858,2025-11-13,SKU-BROWN-001,SKU-IVORY-001,1L,4L,0.6,4,1,0.7,day,3,10.54,69217.03,2.5846,47731.33,14.68,14.91,1
TR-0860,2026-03-31,SKU-BROWN-001,SKU-IVORY-001,4L,4L,0.9,5,7,1.0,day,1,4.55,50022.77,1.4455,48588.91,6.43,6.54,1
TR-0861,2026-03-17,SKU-BROWN-001,SKU-LGRAY-001,4L,4L,0.6,5,0,1.0,day,1,5.31,63524.36,1.529,19282.92,6.91,7.02,1
TR-0862,2026-01-14,SKU-BROWN-001,SKU-LGRAY-001,4L,4L,0.6,2,1,1.0,day,2,5.17,54865.03,1.6188,21379.96,5.01,5.57,1
TR-0863,2026-03-06,SKU-BROWN-001,SKU-LGRAY-001,18L,1L,0.9,3,7,1.0,day,4,7.01,54791.62,1.3407,39448.42,15.51,8.26,1
TR-0864,2026-02-11,SKU-BROWN-001,SKU-LGRAY-001,4L,1L,0.3,5,3,0.7,night,2,15.45,97741.42,1.9882,46686.39,13.45,10.82,1
TR-0865,2026-03-17,SKU-BROWN-001,SKU-LGRAY-001,1L,18L,0.6,5,3,0.7,day,1,15.53,64241.75,2.7393,50641.34,13.87,14.53,1
TR-0867,2026-02-13,SKU-BROWN-001,SKU-LGRAY-001,18L,1L,0.3,3,7,1.0,day,4,11.17,77438.12,1.0449,37120.6,13.16,8.73,1
TR-0868,2025-12-20,SKU-BROWN-001,SKU-LGRAY-001,18L,1L,0.6,3,1,0.7,day,5,12.76,70893.67,2.2542,49096.38,13.54,12.96,1
TR-0869,2026-04-04,SKU-BROWN-001,SKU-LGRAY-001,4L,1L,0.3,5,0,1.0,night,5,15.12,102533.08,1.8398,16120.78,18.01,8.61,1
TR-0871,2026-02-21,SKU-BROWN-001,SKU-GRAY-001,4L,4L,0.6,5,0,0.7,night,5,9.33,59179.23,1.2837,22145.57,5.8,9.89,0
TR-0872,2026-01-07,SKU-BROWN-001,SKU-GRAY-001,4L,4L,0.3,3,3,0.7,night,2,14.85,79326.63,1.5657,37624.1,3.52,11.8,0
TR-0873,2026-02-26,SKU-BROWN-001,SKU-GRAY-001,18L,4L,0.3,4,3,0.7,night,3,11.85,85240.59,1.7804,39502.82,16.07,9.34,0
TR-0874,2026-03-14,SKU-BROWN-001,SKU-GRAY-001,1L,1L,0.6,4,3,0.7,day,5,7.75,53048.91,1.1033,32962.28,7.04,12.08,0
TR-0875,2025-12-03,SKU-BROWN-001,SKU-GRAY-001,1L,1L,0.6,4,1,0.3,day,2,14.37,63391.26,2.4416,46104.75,0.96,14.08,0
TR-0877,2026-03-04,SKU-BROWN-001,SKU-GRAY-001,18L,1L,0.3,4,1,0.7,day,2,13.83,76872.25,1.0188,34225.87,13.9,7.58,0
TR-0878,2026-02-26,SKU-BROWN-001,SKU-GRAY-001,4L,4L,0.3,3,1,0.7,day,3,12.34,72970.45,1.6382,31598.26,2.66,8.29,0
TR-0879,2026-03-18,SKU-BROWN-001,SKU-GRAY-001,18L,18L,0.3,5,1,0.3,night,2,21.68,100106.09,2.1894,44483.12,5.43,17.45,0
TR-0881,2026-01-02,SKU-BROWN-001,SKU-BLUE-001,4L,4L,0.6,2,0,0.7,day,4,8.68,54993.66,1.2195,24747.94,3.66,7.33,0
TR-0882,2026-03-05,SKU-BROWN-001,SKU-BLUE-001,1L,1L,0.6,2,7,1.0,day,3,1.07,51268.35,0.0,16204.72,4.98,6.45,0
TR-0883,2026-01-09,SKU-BROWN-001,SKU-BLUE-001,4L,1L,0.9,5,3,1.0,night,4,2.79,32115.27,1.0195,22010.66,12.2,4.35,0
TR-0884,2025-11-29,SKU-BROWN-001,SKU-BLUE-001,18L,18L,0.6,2,3,1.0,night,5,2.8,58743.88,0.1924,15955.05,8.3,6.63,0
TR-0885,2026-01-27,SKU-BROWN-001,SKU-BLUE-001,4L,4L,0.3,3,0,0.3,day,1,16.26,68131.01,1.4228,39195.74,3.17,7.9,0
TR-0888,2025-11-02,SKU-BROWN-001,SKU-BLUE-001,4L,4L,0.6,4,1,0.7,night,6,12.84,61227.14,1.5804,25144.97,4.46,9.56,0
TR-0889,2026-01-22,SKU-BROWN-001,SKU-BLUE-001,4L,1L,0.9,3,1,1.0,night,3,4.0,38946.0,0.906,11958.88,11.83,4.81,0
TR-0890,2026-03-01,SKU-BROWN-001,SKU-BLUE-001,18L,18L,0.9,5,7,0.3,night,6,12.55,41172.18,1.7971,54367.18,3.63,14.18,0
TR-0892,2026-01-23,SKU-BROWN-001,SKU-RED-001,4L,4L,0.6,4,0,0.3,day,4,14.58,46320.35,0.6786,25174.19,2.79,13.64,0
TR-0894,2026-03-05,SKU-BROWN-001,SKU-RED-001,4L,18L,0.3,4,0,1.0,night,3,13.12,78113.93,0.3289,10853.94,13.42,3.61,0
TR-0895,2026-01-25,SKU-BROWN-001,SKU-RED-001,4L,4L,0.9,2,0,1.0,day,6,4.51,47213.01,0.8753,1970.85,0.15,0.0,0
TR-0896,2025-11-19,SKU-BROWN-001,SKU-RED-001,4L,4L,0.6,5,7,1.0,day,2,3.46,43335.19,0.301,15893.52,1.97,3.47,0
TR-0897,2026-02-19,SKU-BROWN-001,SKU-RED-001,18L,4L,0.6,2,7,0.3,day,3,11.88,47384.14,1.6427,53262.14,14.19,9.42,0
TR-0898,2026-02-26,SKU-BROWN-001,SKU-RED-001,4L,1L,0.9,4,1,0.3,day,3,8.11,42511.18,1.4968,36309.93,16.95,8.12,0
TR-0899,2026-03-19,SKU-BROWN-001,SKU-RED-001,1L,1L,0.6,3,1,0.3,night,3,16.16,56773.7,2.1002,46389.51,5.07,10.53,0
TR-0900,2026-02-21,SKU-BROWN-001,SKU-RED-001,1L,18L,0.3,5,1,0.7,day,5,6.8,65754.33,1.1923,22823.45,15.35,6.19,0
TR-0901,2025-12-15,SKU-BROWN-001,SKU-GREEN-001,4L,4L,0.9,2,1,0.3,day,0,13.17,17089.6,2.524,35025.47,3.82,12.8,0
TR-0904,2026-01-03,SKU-BROWN-001,SKU-GREEN-001,1L,1L,0.9,3,1,1.0,night,5,3.2,43827.42,0.0704,12052.6,3.98,2.77,0
TR-0905,2026-02-15,SKU-BROWN-001,SKU-GREEN-001,18L,4L,0.3,3,1,0.7,day,6,11.09,69514.68,1.4124,22990.73,12.32,10.44,0
TR-0906,2026-04-09,SKU-BROWN-001,SKU-GREEN-001,1L,4L,0.6,2,7,0.3,day,3,13.66,42660.56,2.0429,54114.72,13.84,11.91,0
TR-0907,2025-11-04,SKU-BROWN-001,SKU-GREEN-001,1L,1L,0.6,2,0,0.7,night,1,14.07,53775.64,1.0831,21372.98,2.73,5.98,0
TR-0908,2026-01-19,SKU-BROWN-001,SKU-GREEN-001,4L,18L,0.6,3,3,1.0,night,0,8.98,65623.43,0.839,13884.82,16.27,2.13,0
TR-0909,2025-12-03,SKU-BROWN-001,SKU-GREEN-001,1L,1L,0.3,3,0,1.0,day,2,5.74,62650.86,0.4896,8813.33,4.99,7.64,0
TR-0910,2026-01-17,SKU-BROWN-001,SKU-GREEN-001,1L,18L,0.9,4,1,0.7,night,5,4.27,37309.28,0.537,26175.46,14.95,4.11,0
TR-0911,2026-04-11,SKU-BROWN-001,SKU-BROWN-001,1L,1L,0.3,2,1,1.0,day,5,5.93,59021.39,0.4278,5472.64,1.08,3.68,0
TR-0912,2025-12-19,SKU-BROWN-001,SKU-BROWN-001,4L,18L,0.9,5,7,0.3,night,4,3.87,39280.33,1.2638,29981.72,15.53,4.29,0
TR-0913,2026-01-26,SKU-BROWN-001,SKU-BROWN-001,18L,1L,0.6,5,7,1.0,day,0,2.25,42131.89,0.387,8496.31,13.1,5.35,0
TR-0914,2026-03-20,SKU-BROWN-001,SKU-BROWN-001,1L,1L,0.6,2,0,1.0,night,4,5.54,42041.45,0.5118,11294.34,9.84,1.27,0
TR-0915,2026-03-10,SKU-BROWN-001,SKU-BROWN-001,1L,18L,0.9,3,1,1.0,day,1,2.72,29668.33,0.0339,5356.16,15.48,0.67,0
TR-0917,2025-12-09,SKU-BROWN-001,SKU-BROWN-001,4L,18L,0.6,3,3,0.3,night,1,8.04,68428.71,0.9889,37576.61,13.94,9.02,0
TR-0919,2026-01-02,SKU-BROWN-001,SKU-BROWN-001,1L,1L,0.6,5,1,0.3,night,4,16.87,48978.47,1.7252,29273.48,7.34,11.1,0
TR-0920,2026-04-22,SKU-BROWN-001,SKU-BROWN-001,1L,4L,0.9,4,3,0.3,day,2,2.97,31466.08,0.6985,26492.61,15.24,10.93,0
TR-0921,2025-12-02,SKU-BROWN-001,SKU-DGRAY-001,4L,4L,0.3,2,3,0.7,day,1,5.01,70407.08,1.129,27967.31,1.48,4.22,0
TR-0922,2026-04-27,SKU-BROWN-001,SKU-DGRAY-001,18L,4L,0.6,3,0,0.3,night,0,11.7,42420.78,1.446,36124.24,14.38,10.18,0
TR-0923,2025-11-27,SKU-BROWN-001,SKU-DGRAY-001,18L,1L,0.9,4,3,1.0,night,3,0.0,39883.46,0.5067,16505.17,17.92,5.75,0
TR-0924,2026-01-02,SKU-BROWN-001,SKU-DGRAY-001,4L,1L,0.6,4,0,1.0,night,4,0.0,47976.02,0.7753,6054.35,16.75,2.71,0
TR-0927,2026-02-14,SKU-BROWN-001,SKU-DGRAY-001,18L,4L,0.6,4,3,0.7,day,5,6.37,42104.99,1.3249,29459.45,12.73,3.74,0
TR-0928,2025-12-12,SKU-BROWN-001,SKU-DGRAY-001,1L,4L,0.9,4,7,0.7,day,4,8.15,26236.86,1.2691,18047.34,14.76,2.5,0
TR-0929,2025-12-29,SKU-BROWN-001,SKU-DGRAY-001,1L,1L,0.9,2,7,0.7,night,0,1.6,41234.06,1.4741,19749.49,3.19,6.47,0
TR-0930,2026-02-21,SKU-BROWN-001,SKU-DGRAY-001,18L,4L,0.3,4,0,0.3,day,5,9.46,60444.1,1.064,21017.2,15.11,7.42,0
TR-0932,2026-01-15,SKU-BROWN-001,SKU-BLACK-001,4L,18L,0.6,3,7,0.3,day,3,11.59,54408.5,2.7665,66436.47,17.86,9.34,0
TR-0933,2026-01-02,SKU-BROWN-001,SKU-BLACK-001,18L,4L,0.3,3,0,0.7,day,4,19.22,65846.47,1.5738,25821.98,8.28,6.62,0
TR-0934,2025-12-20,SKU-BROWN-001,SKU-BLACK-001,4L,18L,0.9,5,7,1.0,night,5,1.56,44841.38,0.6584,11315.26,12.06,8.32,0
TR-0935,2025-12-31,SKU-BROWN-001,SKU-BLACK-001,1L,1L,0.9,3,3,1.0,day,2,4.95,51876.51,1.2623,13531.03,8.13,4.91,0
TR-0936,2026-03-18,SKU-BROWN-001,SKU-BLACK-001,1L,18L,0.9,3,3,1.0,day,2,0.01,47695.77,1.0167,21253.92,12.86,5.24,0
TR-0938,2025-11-08,SKU-BROWN-001,SKU-BLACK-001,4L,4L,0.9,3,7,0.3,night,5,8.86,40819.94,2.6255,75829.22,5.71,12.03,0
TR-0939,2026-02-13,SKU-BROWN-001,SKU-BLACK-001,1L,4L,0.9,4,0,1.0,day,4,3.17,53281.07,1.444,11422.67,13.15,3.59,0
TR-0940,2025-12-12,SKU-BROWN-001,SKU-BLACK-001,4L,1L,0.9,3,1,0.3,night,4,10.2,49530.68,2.5901,43070.54,14.08,11.4,0
TR-0941,2026-02-13,SKU-BROWN-001,SKU-METAL-001,1L,4L,0.6,3,0,0.7,night,4,7.7,51705.84,0.8308,34162.27,14.91,10.79,0
TR-0942,2026-01-29,SKU-BROWN-001,SKU-METAL-001,18L,4L,0.6,5,0,1.0,night,3,7.66,54525.71,0.3882,17672.54,14.15,6.27,0
TR-0943,2026-03-16,SKU-BROWN-001,SKU-METAL-001,1L,1L,0.6,2,3,0.3,day,0,11.48,47333.87,1.2915,63738.01,2.71,18.2,0
TR-0944,2025-12-10,SKU-BROWN-001,SKU-METAL-001,4L,4L,0.6,3,1,0.7,day,2,1.25,55849.98,0.3557,23631.75,8.4,12.65,0
TR-0945,2026-01-14,SKU-BROWN-001,SKU-METAL-001,1L,4L,0.9,3,0,0.7,day,2,0.0,46523.5,0.3594,18974.53,17.27,8.36,0
TR-0948,2026-01-12,SKU-BROWN-001,SKU-METAL-001,1L,4L,0.3,4,7,0.7,night,0,5.9,61964.38,0.7145,49915.99,13.03,9.65,0
TR-0949,2026-03-08,SKU-BROWN-001,SKU-METAL-001,18L,4L,0.9,2,0,0.3,day,6,5.2,38107.39,0.8799,52429.8,12.92,12.31,0
TR-0950,2026-03-17,SKU-BROWN-001,SKU-METAL-001,1L,18L,0.6,3,3,1.0,day,1,5.64,36279.41,0.5444,14041.22,16.39,3.46,0
TR-0951,2026-04-24,SKU-BROWN-001,SKU-SPECIAL-001,4L,18L,0.3,5,1,0.3,night,4,18.98,80352.14,2.1733,62318.73,19.5,17.82,0
TR-0952,2025-12-23,SKU-BROWN-001,SKU-SPECIAL-001,18L,1L,0.6,2,1,1.0,night,1,13.49,61529.74,0.3836,20675.44,15.32,5.8,0
TR-0953,2025-12-07,SKU-BROWN-001,SKU-SPECIAL-001,4L,4L,0.6,5,3,0.3,night,6,12.51,61430.95,1.4987,70223.98,5.71,16.3,0
TR-0954,2026-03-05,SKU-BROWN-001,SKU-SPECIAL-001,1L,1L,0.9,5,0,1.0,night,3,6.28,42202.25,0.7034,26017.81,6.92,9.3,0
TR-0955,2025-11-18,SKU-BROWN-001,SKU-SPECIAL-001,1L,1L,0.9,4,7,0.7,night,1,4.62,41772.7,1.2153,62253.56,6.84,7.34,0
TR-0956,2025-11-23,SKU-BROWN-001,SKU-SPECIAL-001,4L,4L,0.3,2,7,0.7,day,6,11.56,64650.27,1.2011,56807.37,4.74,10.36,0
TR-0958,2026-01-04,SKU-BROWN-001,SKU-SPECIAL-001,18L,1L,0.3,2,7,0.7,day,6,14.28,68941.66,1.5364,53964.14,13.36,13.8,0
TR-0960,2026-01-22,SKU-BROWN-001,SKU-SPECIAL-001,1L,1L,0.3,3,0,0.7,day,3,5.84,67673.32,0.9696,32320.94,5.45,13.84,0
TR-0961,2026-03-25,SKU-DGRAY-001,SKU-WHITE-001,4L,1L,0.6,5,3,1.0,night,2,5.89,87605.21,1.583,46229.89,11.65,14.92,1
TR-0962,2026-02-25,SKU-DGRAY-001,SKU-WHITE-001,4L,18L,0.6,4,1,0.3,night,2,28.0,121544.89,5.1605,102195.64,16.41,26.21,1
TR-0965,2026-04-18,SKU-DGRAY-001,SKU-WHITE-001,4L,1L,0.6,5,3,1.0,night,5,11.0,101136.66,2.2351,46335.97,13.82,13.6,1
TR-0966,2026-04-09,SKU-DGRAY-001,SKU-WHITE-001,4L,1L,0.6,3,7,1.0,night,3,12.0,89390.53,1.6819,59810.8,14.2,8.61,1
TR-0967,2026-04-24,SKU-DGRAY-001,SKU-WHITE-001,4L,1L,0.6,3,1,0.7,night,4,12.66,104740.23,3.9377,68501.7,13.12,21.75,1
TR-0968,2026-04-06,SKU-DGRAY-001,SKU-WHITE-001,4L,4L,0.3,2,0,0.3,day,0,44.9,121602.63,5.581,97341.99,3.33,31.47,1
TR-0969,2025-12-22,SKU-DGRAY-001,SKU-WHITE-001,4L,18L,0.6,2,3,1.0,night,0,5.75,79791.35,2.0329,38949.38,14.77,10.9,1
TR-0970,2026-03-24,SKU-DGRAY-001,SKU-WHITE-001,1L,18L,0.3,5,0,1.0,night,1,16.23,100349.51,2.1231,40515.25,13.41,5.98,1
TR-0971,2025-11-30,SKU-DGRAY-001,SKU-IVORY-001,4L,1L,0.6,2,0,0.3,night,6,22.87,87047.14,4.3338,84567.56,16.89,24.05,1
TR-0972,2026-02-21,SKU-DGRAY-001,SKU-IVORY-001,4L,1L,0.3,5,3,0.7,day,5,23.12,104071.09,3.2,64732.01,14.11,16.11,1
TR-0973,2026-04-21,SKU-DGRAY-001,SKU-IVORY-001,1L,4L,0.6,2,3,1.0,night,1,15.83,81672.18,1.8102,38749.7,15.78,7.75,1
TR-0974,2026-01-11,SKU-DGRAY-001,SKU-IVORY-001,18L,18L,0.3,5,3,0.3,day,6,32.23,97404.3,5.7271,97399.64,4.17,25.56,1
TR-0975,2026-04-18,SKU-DGRAY-001,SKU-IVORY-001,4L,1L,0.9,2,1,1.0,day,5,6.3,37109.84,2.1631,31851.72,14.61,9.17,1
TR-0976,2026-04-22,SKU-DGRAY-001,SKU-IVORY-001,1L,1L,0.6,5,7,1.0,night,2,11.4,85524.0,1.9159,50830.47,4.84,9.62,1
TR-0978,2025-11-23,SKU-DGRAY-001,SKU-IVORY-001,18L,1L,0.3,4,0,0.3,night,6,33.15,108928.29,4.3745,80313.26,16.03,24.58,1
TR-0979,2025-11-21,SKU-DGRAY-001,SKU-IVORY-001,1L,4L,0.3,2,7,1.0,day,4,13.9,91102.08,1.9943,55121.42,16.3,12.25,1
TR-0980,2026-03-07,SKU-DGRAY-001,SKU-IVORY-001,4L,1L,0.6,2,7,0.3,day,5,33.36,73333.77,5.3434,136897.47,13.85,23.61,1
TR-0982,2026-01-28,SKU-DGRAY-001,SKU-LGRAY-001,4L,4L,0.9,4,3,0.3,day,2,18.75,48512.44,4.0092,89499.3,5.08,18.78,1
TR-0983,2026-04-22,SKU-DGRAY-001,SKU-LGRAY-001,4L,4L,0.3,2,3,1.0,night,2,9.97,116304.53,1.3815,25284.07,4.75,5.86,1
TR-0984,2026-01-31,SKU-DGRAY-001,SKU-LGRAY-001,4L,4L,0.6,4,7,0.7,day,5,15.06,66317.56,2.303,72916.87,6.29,12.09,1
TR-0986,2026-02-11,SKU-DGRAY-001,SKU-LGRAY-001,1L,4L,0.9,3,1,1.0,day,2,5.75,39936.98,1.5213,28537.51,15.76,9.82,1
TR-0987,2025-12-11,SKU-DGRAY-001,SKU-LGRAY-001,1L,18L,0.9,4,1,0.3,night,3,12.75,38784.1,4.3024,72375.24,12.05,21.14,1
TR-0988,2026-01-30,SKU-DGRAY-001,SKU-LGRAY-001,18L,1L,0.6,5,3,0.3,day,4,19.79,71246.63,4.4107,86609.34,17.72,20.14,1
TR-0989,2026-01-26,SKU-DGRAY-001,SKU-LGRAY-001,4L,4L,0.6,2,1,1.0,night,0,6.89,78116.48,1.3345,31711.63,2.92,6.7,1
TR-0991,2026-01-22,SKU-DGRAY-001,SKU-GRAY-001,4L,4L,0.3,3,1,0.7,night,3,16.71,95466.68,1.5488,30511.57,6.05,11.21,0
TR-0993,2026-01-03,SKU-DGRAY-001,SKU-GRAY-001,1L,1L,0.6,5,1,0.7,night,5,8.43,71244.6,1.6158,33680.86,5.48,8.6,0
TR-0995,2026-04-16,SKU-DGRAY-001,SKU-GRAY-001,4L,4L,0.6,5,1,0.7,night,3,7.24,67478.0,1.607,30979.9,4.76,11.39,0
TR-0996,2026-04-30,SKU-DGRAY-001,SKU-GRAY-001,4L,1L,0.9,3,3,0.3,day,3,14.07,34622.3,2.7738,61454.09,15.95,13.71,0
TR-0997,2025-11-07,SKU-DGRAY-001,SKU-GRAY-001,4L,4L,0.6,3,3,1.0,day,4,4.65,58592.47,0.915,18351.32,1.81,5.36,0
TR-0998,2025-12-04,SKU-DGRAY-001,SKU-GRAY-001,4L,18L,0.3,3,0,1.0,day,3,10.44,78627.24,0.1968,16255.33,13.91,7.35,0
TR-0999,2025-11-18,SKU-DGRAY-001,SKU-GRAY-001,4L,4L,0.9,5,7,1.0,day,1,2.96,40249.57,1.1703,26811.68,5.32,1.58,0
TR-1000,2025-12-29,SKU-DGRAY-001,SKU-GRAY-001,1L,4L,0.9,2,0,1.0,day,0,3.33,40048.61,0.2668,17795.92,16.04,5.29,0
TR-1001,2026-01-21,SKU-DGRAY-001,SKU-BLUE-001,1L,4L,0.9,5,0,1.0,night,2,0.0,37412.56,0.4016,14763.29,17.59,5.47,0
TR-1002,2025-12-24,SKU-DGRAY-001,SKU-BLUE-001,1L,4L,0.6,2,3,1.0,day,2,3.84,64333.64,0.7795,19586.09,13.87,3.7,0
TR-1003,2026-02-04,SKU-DGRAY-001,SKU-BLUE-001,4L,1L,0.3,4,3,0.3,night,2,21.54,76285.94,1.8234,46116.79,10.06,14.96,0
TR-1004,2026-04-21,SKU-DGRAY-001,SKU-BLUE-001,4L,4L,0.3,2,0,0.7,day,1,11.9,74003.87,1.7009,15028.69,4.94,4.62,0
TR-1007,2026-01-03,SKU-DGRAY-001,SKU-BLUE-001,1L,1L,0.3,2,0,0.3,night,5,21.45,73800.0,2.3536,37793.39,5.36,13.76,0
TR-1008,2025-12-26,SKU-DGRAY-001,SKU-BLUE-001,4L,18L,0.9,4,0,0.7,night,4,4.66,44659.04,1.3631,21745.46,16.39,10.12,0
